17:53:59.045,aaaa1108820102090201010093
17:53:59.112,aaaa11178202413033313138363045303035393230430000000000f2
17:53:59.261,aaaa11418206223500090503000802213200000301000902230100000208000201240b00000501000204260b00000501000204250b00000501000204270b00000501000204f7
17:53:59.360,aaaa1428a020401f781e401f401f9cff10646423313200000000302a000a28645a280000150000044400260b80
17:53:59.462,aaaa142b9000014026b3010000068a68136015f119361dd8ddccdd24030000e0ec00009d1f00009f0700001419000013
17:53:59.498,aaaa141991939708006ef1da0219ee36000b480d00332e3000ccdd240343
17:53:59.549,aaaa1459844333070000000000000000005901ff0000000000a5a5ffb5019cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0830000000000004910000000000000000000000000ba
17:53:59.598,aaaa141991939708006ef1da0219ee36000b480d00332e3000a5a5ffb5019b
17:53:59.649,aaaa1459844333faff00000000000000000b019b0000000000a2ffbb019cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7ddccdeb0dd0000b0a5a50000000000004910000000000000000000000000a0
17:53:59.698,aaaa141991939708006ef1da0219ee36000b480d00332e3000a2ffbb0192
17:53:59.750,aaaa1459844333040000000000000000006dff66000000000099ffc8019cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a0000000000000491000000000000000000000000088
17:53:59.799,aaaa141991939708006ef1da0219ee36000b480d00332e300099ffc801da
17:53:59.837,aaaa14598443330300000000000000000074ff5e000000000099ffde019cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a00000000000004910000000000000000000000000b8
17:53:59.886,aaaa141991939708006ef1da0219ee36000b480d00332e300099ffde01cc
17:53:59.937,aaaa14598440331200000000000000000046fbb801000000008aff0b029cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a00000000000004910000000000000000000000000be
17:53:59.986,aaaa141991939708006ef1da0219ee36000b480d00332e30008aff0b0209
17:54:00.025,aaaa1459844333100000000000d6ff00002bfde201000000008bff51029cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0970000000000004910000000000000000000000000cb
17:54:00.073,aaaa141991939708006ef1da0219ee36000b480d00332e30008bff510252
17:54:00.137,aaaa1459844333130000000000beff00006efe18010000000094ffa5a5029cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a5aa0000000000004910000000000000000000000000ca
17:54:00.186,aaaa141991939708006ef1da0219ee36000b480d00332e300094ffa5a502b9
17:54:00.237,aaaa1459844233040000000000deff00005efe63010000000092ff0b039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a0000000000000491000000000000000000000000054
17:54:00.274,aaaa141991939708006ef1da0219ee36000b480d00332e300092ff0b0310
17:54:00.337,aaaa1459844333000000000000e1ff00008cfe5a010000000092ff6d039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b075000000000000491000000000000000000000000036
17:54:00.374,aaaa141991939708006ef1da0219ee36000b480d00342e300092ff6d0371
17:54:00.438,aaaa14598442331e0000000000e7ff0000bbfbb501000000008affa1039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0cc00000000000049100000000000000000000000009f
17:54:00.474,aaaa141991939708006ef1da0219ee36000b480d00342e30008affa103a5a5
17:54:00.537,aaaa1459844233fdff00000000f4ff00000dffe5000000000095ffac039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0be000000000000491000000000000000000000000013
17:54:00.573,aaaa141991939708006ef1da0219ee36000b480d00342e300095ffac03b7
17:54:00.636,aaaa1459844433faff0000000000000000f8ffb00000000000a0ffac039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b09c0000000000004910000000000000000000000000ae
17:54:00.673,aaaa141991939708006ef1da0219ee36000b480d00342e3000a0ffac0382
17:54:00.737,aaaa14598442330f00000000003400000025ffe2000000000094ffb5039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0c300000000000049100000000000000000000000006b
17:54:00.773,aaaa141991939708006ef1da0219ee36000b480d00342e300094ffb503af
17:54:00.837,aaaa1459844333130000000000000000002e03970100000000adffbf039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0970000000000004910000000000000000000000000a6
17:54:00.874,aaaa141991939708006ef1da0219ee36000b480d00342e3000adffbf039c
17:54:00.937,aaaa1459844233fdff0000000000000000ab00d30000000000a3ffaf039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b075000000000000491000000000000000000000000089
17:54:00.974,aaaa141991939708006ef1da0219ee36000b480d00342e3000a3ffaf0382
17:54:01.037,aaaa14598442331000000000000000000041fda601000000008dff6a039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a5a50000000000004910000000000000000000000000c3
17:54:01.074,aaaa141991939708006ef1da0219ee36000b480d00342e30008dff6a0369
17:54:01.138,aaaa1459844333ffff00000000000000002a001400000000009cff23039cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7ddccdeb0dd0000b092000000000000491000000000000000000000000099
17:54:01.174,aaaa141991939708006ef1da0219ee36000b480d00342e30009cff230331
17:54:01.237,aaaa14598443330d000000000000000000ee006a0000000000a1fff0029cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7ddccdeb0dd0000b0a00000000000004910000000000000000000000000f3
17:54:01.274,aaaa141991939708006ef1da0219ee36000b480d00342e3000a1fff002de
17:54:01.337,aaaa1459844233160000000000ebff0000ce01500100000000a9ffda029cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a5a50000000000004910000000000000000000000000c1
17:54:01.373,aaaa141991939708006ef1da0219ee36000b480d00352e3000a9ffda02fd
17:54:01.437,aaaa14598443330c00000000000000000007019f0000000000a3ffce029cff00002403000000002c2405241027401f781e401f401f401f401fb88800000000d7dcccdeb0dd0000b0a5aa0000000000004910000000000000000000000000d8
17:54:01.486,aaaa141991939708006ef1da0219ee36000b480d00352e3000a3ffce02e3
