01:31:40.113,55aa18d0010a000000a7f11ef92d000100090018
01:31:40.114,5a5a5a5a55aa0022615e440002d0002100000001
01:31:40.126,000a04185a5a5a5a
01:31:40.307,55aa18d000c1000000a8ee8af92b000100090018
01:31:40.321,5a5a5a5a55aa0022615f440002d0002100000001
01:31:40.324,000a04185a5a5a5a
01:31:40.517,55aa18d80079000000a8f77cf92e000100090018
01:31:40.518,5a5a5a5a55aa0022615f440002d0002100000001
01:31:40.530,000a04185a5a5a5a
01:31:40.729,55aa18d80077000000a801f4f92c000100090018
01:31:40.730,5a5a5a5a55aa0022615f440002d0002100000001
01:31:40.733,000a04185a5a5a5a
01:31:40.922,55aa18d80087000000a805b4f932000100090018
01:31:40.923,5a5a5a5a55aa0022615f440002d0002100000001
01:31:40.935,000a04185a5a5a5a
01:31:41.133,55aa18d80095000000a90442f92d000100090018
01:31:41.133,5a5a5a5a55aa00226160440002d0002100000001
01:31:41.145,000a04185a5a5a5a
01:31:41.324,55aa18d0009b000000a9035cf931000100090018
01:31:41.339,5a5a5a5a55aa00226160440002d0002100000001
01:31:41.341,000a04185a5a5a5a
01:31:41.534,55aa18d800b0000000a9044cf936000100090018
01:31:41.535,5a5a5a5a55aa00226160440002d0002100000001
01:31:41.549,000a04185a5a5a5a
01:31:41.750,55aa18d000d6000000aa04baf933000100090018
01:31:41.757,5a5a5a5a55aa00226161440002d0002100000001
01:31:41.762,000a04185a5a5a5a
01:31:41.940,55aa18d000c6000000aa0212f93a000100090018
01:31:41.942,5a5a5a5a55aa00226161440002d0002100000001
01:31:41.955,000a04185a5a5a5a
01:31:42.151,55aa18d000cb000000abfda8f940000100090018
01:31:42.153,5a5a5a5a55aa00226162440002d0002100000001
01:31:42.166,000a04185a5a5a5a
01:31:42.350,55aa18d800b0000000abfc36f93f000100090018
01:31:42.362,5a5a5a5a55aa00226162440002d0002100000001
01:31:42.369,000a04185a5a5a5a
01:31:42.559,55aa18d800a5000000abf2d6f93d000100090018
01:31:42.561,5a5a5a5a55aa00226162440002d0002100000001
01:31:42.572,000a04185a5a5a5a
01:31:42.768,55aa18d80058000000acf72cf93a000100090018
01:31:42.770,5a5a5a5a55aa00226163440002d0002100000001
01:31:42.775,000a04185a5a5a5a
01:31:42.965,55aa18e00035000000acfd4ef941000100090018
01:31:42.967,5a5a5a5a55aa00226163440002d0002100000001
01:31:42.977,000a04185a5a5a5a
01:31:43.174,55aa18e00044000000acfc90f93c000100090018
01:31:43.177,5a5a5a5a55aa00226163440002d0002100000001
01:31:43.182,000a04185a5a5a5a
01:31:43.370,55aa18e00014000000acfeacf93d000100090018
01:31:43.385,5a5a5a5a55aa00226163440002d0002100000001
01:31:43.391,000a04185a5a5a5a
01:31:43.579,55aa18e0000f000000ac0064f93e000100090018
